huc12_id_CA,year,pscutot_mgd_CA,huc12_id_WA,year,pscutot_mgd_WA,huc12_id_UT,year,pscutot_mgd_UT,huc12_id_SD,year,pscutot_mgd_SD,huc12_id_TX,year,pscutot_mgd_TX,huc12_id_IL,year,pscutot_mgd_IL,huc12_id_FL,year,pscutot_mgd_FL,huc12_id_MD,year,pscutot_mgd_MD,huc12_id_ME,year,pscutot_mgd_ME,huc12_id_AZ,year,pscutot_mgd
1.803E+11,2009,0.120961745,1.702E+11,2009,0.026722373,1.60201E+11,2009,0.070285192,1.01301E+11,2009,0,1.20902E+11,2009,0.015663479,51402040201,2009,0,31001010401,2009,0,20600031002,2009,0.036304618,10400010101,2009,0,1.50501E+11,2009,0.102617548
1.803E+11,2010,0.070167225,1.702E+11,2010,0.035677526,1.60201E+11,2010,0.074820264,1.01301E+11,2010,0,1.20902E+11,2010,0.008824677,51402040201,2010,0,31001010401,2010,0,20600031002,2010,0.043689818,10400010101,2010,0,1.50501E+11,2010,0.1090807
1.803E+11,2011,0.1134618,1.702E+11,2011,0.02796439,1.60201E+11,2011,0.070894142,1.01301E+11,2011,0,1.20902E+11,2011,0.020510867,51402040201,2011,0,31001010401,2011,0,20600031002,2011,0.046703138,10400010101,2011,0,1.50501E+11,2011,0.107663526
1.803E+11,2012,0.13219542,1.702E+11,2012,0.030137465,1.60201E+11,2012,0.110578955,1.01301E+11,2012,0,1.20902E+11,2012,0.017926673,51402040201,2012,0,31001010401,2012,0,20600031002,2012,0.048946636,10400010101,2012,0,1.50501E+11,2012,0.106990591
1.803E+11,2013,0.134091425,1.702E+11,2013,0.028190123,1.60201E+11,2013,0.078093732,1.01301E+11,2013,0,1.20902E+11,2013,0.019268474,51402040201,2013,0,31001010401,2013,0,20600031002,2013,0.048191264,10400010101,2013,0,1.50501E+11,2013,0.104667566
1.803E+11,2014,0.129492443,1.702E+11,2014,0.027984515,1.60201E+11,2014,0.077226855,1.01301E+11,2014,0,1.20902E+11,2014,0.018773262,51402040201,2014,0,31001010401,2014,0,20600031002,2014,0.047073891,10400010101,2014,0,1.50501E+11,2014,0.109450425
1.803E+11,2015,0.118253096,1.702E+11,2015,0.029670284,1.60201E+11,2015,0.069557029,1.01301E+11,2015,0,1.20902E+11,2015,0.016232833,51402040201,2015,0,31001010401,2015,0,20600031002,2015,0.044139888,10400010101,2015,0,1.50501E+11,2015,0.104966566
1.803E+11,2016,0.111010805,1.702E+11,2016,0.027001309,1.60201E+11,2016,0.078646448,1.01301E+11,2016,0,1.20902E+11,2016,0.016863006,51402040201,2016,0,31001010401,2016,0,20600031002,2016,0.043209106,10400010101,2016,0,1.50501E+11,2016,0.110279716
1.803E+11,2017,0.111019835,1.702E+11,2017,0.02746963,1.60201E+11,2017,0.075697728,1.01301E+11,2017,0,1.20902E+11,2017,0.018223465,51402040201,2017,0,31001010401,2017,0,20600031002,2017,0.047005181,10400010101,2017,0,1.50501E+11,2017,0.112695697
1.803E+11,2018,0.115154818,1.702E+11,2018,0.028715673,1.60201E+11,2018,0.085939848,1.01301E+11,2018,0,1.20902E+11,2018,0.020383878,51402040201,2018,0,31001010401,2018,0,20600031002,2018,0.040123448,10400010101,2018,0,1.50501E+11,2018,0.114632222
1.803E+11,2019,0.102338858,1.702E+11,2019,0.025553656,1.60201E+11,2019,0.070517312,1.01301E+11,2019,0,1.20902E+11,2019,0.021004241,51402040201,2019,0,31001010401,2019,0,20600031002,2019,0.049248727,10400010101,2019,0,1.50501E+11,2019,0.115803229
1.803E+11,2020,0.102493158,1.702E+11,2020,0.030964228,1.60201E+11,2020,0.08106628,1.01301E+11,2020,0,1.20902E+11,2020,0.015564106,51402040201,2020,0,31001010401,2020,0,20600031002,2020,0.046147113,10400010101,2020,0,1.50501E+11,2020,0.121179712
1.80701E+11,2009,0.005756633,1.702E+11,2009,0,1.60201E+11,2009,0.123896739,1.01301E+11,2009,0,1.20902E+11,2009,0.055880798,71401060302,2009,0.003993671,31001010801,2009,0,20600060101,2009,0.057447582,10400010102,2009,0,1.50501E+11,2009,5.822447623
1.80701E+11,2010,0.006803819,1.702E+11,2010,0,1.60201E+11,2010,0.131891036,1.01301E+11,2010,0,1.20902E+11,2010,0.032944103,71401060302,2010,0.00451631,31001010801,2010,0,20600060101,2010,0.0678362,10400010102,2010,0,1.50501E+11,2010,5.766547901
1.80701E+11,2011,0.005663655,1.702E+11,2011,0,1.60201E+11,2011,0.124970179,1.01301E+11,2011,0,1.20902E+11,2011,0.10211111,71401060302,2011,0.004741341,31001010801,2011,0,20600060101,2011,0.068846687,10400010102,2011,0,1.50501E+11,2011,6.531216211
1.80701E+11,2012,0.006385306,1.702E+11,2012,0,1.60201E+11,2012,0.194925439,1.01301E+11,2012,0,1.20902E+11,2012,0.091562818,71401060302,2012,0.006109444,31001010801,2012,0,20600060101,2012,0.077728068,10400010102,2012,0,1.50501E+11,2012,6.570914857
1.80701E+11,2013,0.006434287,1.702E+11,2013,0,1.60201E+11,2013,0.137661411,1.01301E+11,2013,0,1.20902E+11,2013,0.0937028,71401060302,2013,0.004751097,31001010801,2013,0,20600060101,2013,0.069514013,10400010102,2013,0,1.50501E+11,2013,6.431184277
1.80701E+11,2014,0.006585616,1.702E+11,2014,0,1.60201E+11,2014,0.136133305,1.01301E+11,2014,0,1.20902E+11,2014,0.090166111,71401060302,2014,0.004900705,31001010801,2014,0,20600060101,2014,0.068343894,10400010102,2014,0,1.50501E+11,2014,6.698651061
1.80701E+11,2015,0.005996817,1.702E+11,2015,0,1.60201E+11,2015,0.122613155,1.01301E+11,2015,0,1.20902E+11,2015,0.077801278,71401060302,2015,0.004356457,31001010801,2015,0,20600060101,2015,0.069162388,10400010102,2015,0,1.50501E+11,2015,6.610140057
1.80701E+11,2016,0.006041283,1.702E+11,2016,0,1.60201E+11,2016,0.138635724,1.01301E+11,2016,0,1.20902E+11,2016,0.084541368,71401060302,2016,0.004468899,31001010801,2016,0,20600060101,2016,0.066780985,10400010102,2016,0,1.50501E+11,2016,6.829524378
1.80701E+11,2017,0.006059719,1.702E+11,2017,0,1.60201E+11,2017,0.133437803,1.01301E+11,2017,0,1.20902E+11,2017,0.09695363,71401060302,2017,0.004814263,31001010801,2017,0,20600060101,2017,0.068310763,10400010102,2017,0,1.50501E+11,2017,7.085815068
1.80701E+11,2018,0.005912724,1.702E+11,2018,0,1.60201E+11,2018,0.151492322,1.01301E+11,2018,0,1.20902E+11,2018,0.110306473,71401060302,2018,0.004339357,31001010801,2018,0,20600060101,2018,0.062138687,10400010102,2018,0,1.50501E+11,2018,7.158661385
1.80701E+11,2019,0.005615372,1.702E+11,2019,0,1.60201E+11,2019,0.124305913,1.01301E+11,2019,0,1.20902E+11,2019,0.117237071,71401060302,2019,0.004406101,31001010801,2019,0,20600060101,2019,0.073576686,10400010102,2019,0,1.50501E+11,2019,7.114267442
1.80701E+11,2020,0.005699227,1.702E+11,2020,0,1.60201E+11,2020,0.142901335,1.01301E+11,2020,0,1.20902E+11,2020,0.066876292,71401060302,2020,0.004037207,31001010801,2020,0,20600060101,2020,0.065303846,10400010102,2020,0,1.50501E+11,2020,7.387075662
1.80701E+11,2009,0.02522622,1.702E+11,2009,0,1.60201E+11,2009,0,1.01301E+11,2009,0.000356936,1.20902E+11,2009,0,71401060303,2009,0.006105882,31002020101,2009,0,20600060103,2009,0,10400010104,2009,0,1.50501E+11,2009,1.574141337
1.80701E+11,2010,0.029815107,1.702E+11,2010,0,1.60201E+11,2010,0,1.01301E+11,2010,0.000389614,1.20902E+11,2010,0,71401060303,2010,0.00690652,31002020101,2010,0,20600060103,2010,0,10400010104,2010,0,1.50501E+11,2010,1.658185976
1.80701E+11,2011,0.024818783,1.702E+11,2011,0,1.60201E+11,2011,0,1.01301E+11,2011,0.000420869,1.20902E+11,2011,0,71401060303,2011,0.007186244,31002020101,2011,0,20600060103,2011,0,10400010104,2011,0,1.50501E+11,2011,1.817414169
1.80701E+11,2012,0.02798114,1.702E+11,2012,0,1.60201E+11,2012,0,1.01301E+11,2012,0.00055181,1.20902E+11,2012,0,71401060303,2012,0.009238889,31002020101,2012,0,20600060103,2012,0,10400010104,2012,0,1.50501E+11,2012,1.877275785
1.80701E+11,2013,0.028195779,1.702E+11,2013,0,1.60201E+11,2013,0,1.01301E+11,2013,0.000464669,1.20902E+11,2013,0,71401060303,2013,0.007180623,31002020101,2013,0,20600060103,2013,0,10400010104,2013,0,1.50501E+11,2013,1.866701561
1.80701E+11,2014,0.028858919,1.702E+11,2014,0,1.60201E+11,2014,0,1.01301E+11,2014,0.000435929,1.20902E+11,2014,0,71401060303,2014,0.007401044,31002020101,2014,0,20600060103,2014,0,10400010104,2014,0,1.50501E+11,2014,1.939600597
1.80701E+11,2015,0.026278733,1.702E+11,2015,0,1.60201E+11,2015,0,1.01301E+11,2015,0.000504294,1.20902E+11,2015,0,71401060303,2015,0.006597013,31002020101,2015,0,20600060103,2015,0,10400010104,2015,0,1.50501E+11,2015,1.956547193
1.80701E+11,2016,0.02647359,1.702E+11,2016,0,1.60201E+11,2016,0,1.01301E+11,2016,0.000482134,1.20902E+11,2016,0,71401060303,2016,0.006733539,31002020101,2016,0,20600060103,2016,0,10400010104,2016,0,1.50501E+11,2016,2.032800832
1.80701E+11,2017,0.02655438,1.702E+11,2017,0,1.60201E+11,2017,0,1.01301E+11,2017,0.000825305,1.20902E+11,2017,0,71401060303,2017,0.007272093,31002020101,2017,0,20600060103,2017,0,10400010104,2017,0,1.50501E+11,2017,2.135936663
1.80701E+11,2018,0.025910231,1.702E+11,2018,0,1.60201E+11,2018,0,1.01301E+11,2018,0.000423339,1.20902E+11,2018,0,71401060303,2018,0.006522111,31002020101,2018,0,20600060103,2018,0,10400010104,2018,0,1.50501E+11,2018,2.160814498
1.80701E+11,2019,0.024607198,1.702E+11,2019,0,1.60201E+11,2019,0,1.01301E+11,2019,0.000388341,1.20902E+11,2019,0,71401060303,2019,0.006616761,31002020101,2019,0,20600060103,2019,0,10400010104,2019,0,1.50501E+11,2019,2.161339787
1.80701E+11,2020,0.024974663,1.702E+11,2020,0,1.60201E+11,2020,0,1.01301E+11,2020,0.000447397,1.20902E+11,2020,0,71401060303,2020,0.006076134,31002020101,2020,0,20600060103,2020,0,10400010104,2020,0,1.50501E+11,2020,2.248294774
1.80701E+11,2009,0.107831559,1.702E+11,2009,0,1.60201E+11,2009,0,1.01301E+11,2009,0,1.20902E+11,2009,0.007299468,71401060304,2009,0,31002030101,2009,0,20600060104,2009,0.473032871,10400010108,2009,0,1.50501E+11,2009,1.301464287
1.80701E+11,2010,0.127447137,1.702E+11,2010,0,1.60201E+11,2010,0,1.01301E+11,2010,0,1.20902E+11,2010,0.004303346,71401060304,2010,0,31002030101,2010,0,20600060104,2010,0.55857447,10400010108,2010,0,1.50501E+11,2010,1.447373209
1.80701E+11,2011,0.106089937,1.702E+11,2011,0,1.60201E+11,2011,0,1.01301E+11,2011,0,1.20902E+11,2011,0.013338334,71401060304,2011,0,31002030101,2011,0,20600060104,2011,0.566894984,10400010108,2011,0,1.50501E+11,2011,1.547066797
1.80701E+11,2012,0.119607692,1.702E+11,2012,0,1.60201E+11,2012,0,1.01301E+11,2012,0,1.20902E+11,2012,0.011960456,71401060304,2012,0,31002030101,2012,0,20600060104,2012,0.640025743,10400010108,2012,0,1.50501E+11,2012,1.596028511
1.80701E+11,2013,0.120525184,1.702E+11,2013,0,1.60201E+11,2013,0,1.01301E+11,2013,0,1.20902E+11,2013,0.012239993,71401060304,2013,0,31002030101,2013,0,20600060104,2013,0.572389858,10400010108,2013,0,1.50501E+11,2013,1.626072572
1.80701E+11,2014,0.123359833,1.702E+11,2014,0,1.60201E+11,2014,0,1.01301E+11,2014,0,1.20902E+11,2014,0.01177801,71401060304,2014,0,31002030101,2014,0,20600060104,2014,0.562754908,10400010108,2014,0,1.50501E+11,2014,1.692228324
1.80701E+11,2015,0.112330613,1.702E+11,2015,0,1.60201E+11,2015,0,1.01301E+11,2015,0,1.20902E+11,2015,0.010162845,71401060304,2015,0,31002030101,2015,0,20600060104,2015,0.569494517,10400010108,2015,0,1.50501E+11,2015,1.728535765
1.80701E+11,2016,0.113163547,1.702E+11,2016,0,1.60201E+11,2016,0,1.01301E+11,2016,0,1.20902E+11,2016,0.011043274,71401060304,2016,0,31002030101,2016,0,20600060104,2016,0.549885651,10400010108,2016,0,1.50501E+11,2016,1.819377757
1.80701E+11,2017,0.113508891,1.702E+11,2017,0,1.60201E+11,2017,0,1.01301E+11,2017,0,1.20902E+11,2017,0.012664634,71401060304,2017,0,31002030101,2017,0,20600060104,2017,0.562482097,10400010108,2017,0,1.50501E+11,2017,1.945307641
1.80701E+11,2018,0.110755422,1.702E+11,2018,0,1.60201E+11,2018,0,1.01301E+11,2018,0,1.20902E+11,2018,0.014408859,71401060304,2018,0,31002030101,2018,0,20600060104,2018,0.51166021,10400010108,2018,0,1.50501E+11,2018,1.978784843
1.80701E+11,2019,0.105185498,1.702E+11,2019,0,1.60201E+11,2019,0,1.01301E+11,2019,0,1.20902E+11,2019,0.015314173,71401060304,2019,0,31002030101,2019,0,20600060104,2019,0.605842579,10400010108,2019,0,1.50501E+11,2019,2.048007944
1.80701E+11,2020,0.106756257,1.702E+11,2020,0,1.60201E+11,2020,0,1.01301E+11,2020,0,1.20902E+11,2020,0.008735761,71401060304,2020,0,31002030101,2020,0,20600060104,2020,0.537722647,10400010108,2020,0,1.50501E+11,2020,2.110139064
1.80701E+11,2009,0.007963079,1.702E+11,2009,0,1.60201E+11,2009,0,1.01301E+11,2009,0,1.20902E+11,2009,0.007688294,71401060305,2009,0.000924801,31002030102,2009,0,20600060105,2009,0.339833871,10400010109,2009,0,1.50501E+11,2009,1.304314046
1.80701E+11,2010,0.009386079,1.702E+11,2010,0,1.60201E+11,2010,0,1.01301E+11,2010,0,1.20902E+11,2010,0.006997112,71401060305,2010,0.001045789,31002030102,2010,0,20600060105,2010,0.401288233,10400010109,2010,0,1.50501E+11,2010,1.299957084
1.80701E+11,2011,0.007837403,1.702E+11,2011,0,1.60201E+11,2011,0,1.01301E+11,2011,0,1.20902E+11,2011,0.010172334,71401060305,2011,0.001099418,31002030102,2011,0,20600060105,2011,0.407265813,10400010109,2011,0,1.50501E+11,2011,1.486672384
1.80701E+11,2012,0.008828215,1.702E+11,2012,0,1.60201E+11,2012,0,1.01301E+11,2012,0,1.20902E+11,2012,0.006711419,71401060305,2012,0.001417147,31002030102,2012,0,20600060105,2012,0.459804042,10400010109,2012,0,1.50501E+11,2012,1.47083999
1.80701E+11,2013,0.00889979,1.702E+11,2013,0,1.60201E+11,2013,0,1.01301E+11,2013,0,1.20902E+11,2013,0.007494684,71401060305,2013,0.001102162,31002030102,2013,0,20600060105,2013,0.411213413,10400010109,2013,0,1.50501E+11,2013,1.488199069
1.80701E+11,2014,0.009115478,1.702E+11,2014,0,1.60201E+11,2014,0,1.01301E+11,2014,0,1.20902E+11,2014,0.008427943,71401060305,2014,0.001137003,31002030102,2014,0,20600060105,2014,0.404291521,10400010109,2014,0,1.50501E+11,2014,1.524202731
1.80701E+11,2015,0.008294942,1.702E+11,2015,0,1.60201E+11,2015,0,1.01301E+11,2015,0,1.20902E+11,2015,0.004519204,71401060305,2015,0.001010311,31002030102,2015,0,20600060105,2015,0.409133357,10400010109,2015,0,1.50501E+11,2015,1.506754259
1.80701E+11,2016,0.008357335,1.702E+11,2016,0,1.60201E+11,2016,0,1.01301E+11,2016,0,1.20902E+11,2016,0.004489063,71401060305,2016,0.001037184,31002030102,2016,0,20600060105,2016,0.395046055,10400010109,2016,0,1.50501E+11,2016,1.525650168
1.80701E+11,2017,0.008381578,1.702E+11,2017,0,1.60201E+11,2017,0,1.01301E+11,2017,0,1.20902E+11,2017,0.004923937,71401060305,2017,0.00111691,31002030102,2017,0,20600060105,2017,0.40409553,10400010109,2017,0,1.50501E+11,2017,1.615295392
1.80701E+11,2018,0.008188248,1.702E+11,2018,0,1.60201E+11,2018,0,1.01301E+11,2018,0,1.20902E+11,2018,0.005120588,71401060305,2018,0.001007502,31002030102,2018,0,20600060105,2018,0.367584328,10400010109,2018,0,1.50501E+11,2018,1.62803012
1.80701E+11,2019,0.007777505,1.702E+11,2019,0,1.60201E+11,2019,0,1.01301E+11,2019,0,1.20902E+11,2019,0.004897262,71401060305,2019,0.001023133,31002030102,2019,0,20600060105,2019,0.435246347,10400010109,2019,0,1.50501E+11,2019,1.699067884
1.80701E+11,2020,0.007898675,1.702E+11,2020,0,1.60201E+11,2020,0,1.01301E+11,2020,0,1.20902E+11,2020,0.004895661,71401060305,2020,0.000937157,31002030102,2020,0,20600060105,2020,0.386307972,10400010109,2020,0,1.50501E+11,2020,1.687053906
1.80701E+11,2009,0.074811969,1.702E+11,2009,0,1.60201E+11,2009,0.02029776,1.01301E+11,2009,0,1.20902E+11,2009,0.13953565,71401060306,2009,0.007136672,31002030103,2009,0.007735665,20600060401,2009,1.695725391,10400010110,2009,0,1.50501E+11,2009,0.41952261
1.80701E+11,2010,0.08833311,1.702E+11,2010,0,1.60201E+11,2010,0.025631466,1.01301E+11,2010,0,1.20902E+11,2010,0.128649736,71401060306,2010,0.008070336,31002030103,2010,0.008137256,20600060401,2010,1.983440129,10400010110,2010,0,1.50501E+11,2010,0.497552668
1.80701E+11,2011,0.073596126,1.702E+11,2011,0,1.60201E+11,2011,0.02500376,1.01301E+11,2011,0,1.20902E+11,2011,0.263179535,71401060306,2011,0.008484189,31002030103,2011,0.008688711,20600060401,2011,2.043866809,10400010110,2011,0,1.50501E+11,2011,0.512152366
1.80701E+11,2012,0.08297347,1.702E+11,2012,0,1.60201E+11,2012,0.035277397,1.01301E+11,2012,0,1.20902E+11,2012,0.231517472,71401060306,2012,0.010936098,31002030103,2012,0.008947279,20600060401,2012,2.309127037,10400010110,2012,0,1.50501E+11,2012,0.550434711
1.80701E+11,2013,0.083596103,1.702E+11,2013,0,1.60201E+11,2013,0.023437017,1.01301E+11,2013,0,1.20902E+11,2013,0.240633703,71401060306,2013,0.008505367,31002030103,2013,0.008829676,20600060401,2013,2.083326427,10400010110,2013,0,1.50501E+11,2013,0.559632088
1.80701E+11,2014,0.085573159,1.702E+11,2014,0,1.60201E+11,2014,0.023722494,1.01301E+11,2014,0,1.20902E+11,2014,0.263887586,71401060306,2014,0.008774231,31002030103,2014,0.009207155,20600060401,2014,2.040594874,10400010110,2014,0,1.50501E+11,2014,0.57850596
1.80701E+11,2015,0.0779287,1.702E+11,2015,0,1.60201E+11,2015,0.022598712,1.01301E+11,2015,0,1.20902E+11,2015,0.200452772,71401060306,2015,0.007796548,31002030103,2015,0.009202322,20600060401,2015,2.056956007,10400010110,2015,0,1.50501E+11,2015,0.600740528
1.80701E+11,2016,0.078505963,1.702E+11,2016,0,1.60201E+11,2016,0.023144353,1.01301E+11,2016,0,1.20902E+11,2016,0.205594194,71401060306,2016,0.00800393,31002030103,2016,0.00924558,20600060401,2016,1.993084406,10400010110,2016,0,1.50501E+11,2016,0.63713096
1.80701E+11,2017,0.078743477,1.702E+11,2017,0,1.60201E+11,2017,0.022635731,1.01301E+11,2017,0,1.20902E+11,2017,0.268328231,71401060306,2017,0.008619174,31002030103,2017,0.009637756,20600060401,2017,2.044278001,10400010110,2017,0,1.50501E+11,2017,0.678405809
1.80701E+11,2018,0.076816654,1.702E+11,2018,0,1.60201E+11,2018,0.024992473,1.01301E+11,2018,0,1.20902E+11,2018,0.256693601,71401060306,2018,0.007774876,31002030103,2018,0.00885335,20600060401,2018,1.865812543,10400010110,2018,0,1.50501E+11,2018,0.689724472
1.80701E+11,2019,0.072944156,1.702E+11,2019,0,1.60201E+11,2019,0.024293824,1.01301E+11,2019,0,1.20902E+11,2019,0.292198876,71401060306,2019,0.007895495,31002030103,2019,0.009661078,20600060401,2019,2.221680619,10400010110,2019,0,1.50501E+11,2019,0.69399539
1.80701E+11,2020,0.074032471,1.702E+11,2020,0,1.60201E+11,2020,0.025331704,1.01301E+11,2020,0,1.20902E+11,2020,0.344077937,71401060306,2020,0.007232024,31002030103,2020,0.009385881,20600060401,2020,1.953230395,10400010110,2020,0,1.50501E+11,2020,0.733091919
1.80701E+11,2009,0.065344365,1.702E+11,2009,0,1.60201E+11,2009,0.779101988,1.01301E+11,2009,0.004494146,1.20902E+11,2009,0.336671655,71401060401,2009,0.000314083,31002030104,2009,0,20700080402,2009,0,10400010201,2009,0,1.50501E+11,2009,0.243168841
1.80701E+11,2010,0.063231356,1.702E+11,2010,0,1.60201E+11,2010,0.821812354,1.01301E+11,2010,0.00490559,1.20902E+11,2010,0.329050125,71401060401,2010,0.000355174,31002030104,2010,0,20700080402,2010,0,10400010201,2010,0,1.50501E+11,2010,0.272846749
1.80701E+11,2011,0.072086675,1.702E+11,2011,0,1.60201E+11,2011,0.67900561,1.01301E+11,2011,0.005299125,1.20902E+11,2011,0.4870065,71401060401,2011,0.000373387,31002030104,2011,0,20700080402,2011,0,10400010201,2011,0,1.50501E+11,2011,0.290444591
1.80701E+11,2012,0.087714024,1.702E+11,2012,0,1.60201E+11,2012,0.893688492,1.01301E+11,2012,0.006947785,1.20902E+11,2012,0.35748218,71401060401,2012,0.000481295,31002030104,2012,0,20700080402,2012,0,10400010201,2012,0,1.50501E+11,2012,0.312900109
1.80701E+11,2013,0.093999821,1.702E+11,2013,0,1.60201E+11,2013,0.782505903,1.01301E+11,2013,0.005850603,1.20902E+11,2013,0.377094491,71401060401,2013,0.000374319,31002030104,2013,0,20700080402,2013,0,10400010201,2013,0,1.50501E+11,2013,0.313245723
1.80701E+11,2014,0.086386757,1.702E+11,2014,0,1.60201E+11,2014,0.838276142,1.01301E+11,2014,0.005488742,1.20902E+11,2014,0.348152299,71401060401,2014,0.000386152,31002030104,2014,0,20700080402,2014,0,10400010201,2014,0,1.50501E+11,2014,0.312866737
1.80701E+11,2015,0.081588393,1.702E+11,2015,0,1.60201E+11,2015,0.800844839,1.01301E+11,2015,0.006349519,1.20902E+11,2015,0.307541321,71401060401,2015,0.000343124,31002030104,2015,0,20700080402,2015,0,10400010201,2015,0,1.50501E+11,2015,0.319246615
1.80701E+11,2016,0.091035686,1.702E+11,2016,0,1.60201E+11,2016,0.811576661,1.01301E+11,2016,0.006070501,1.20902E+11,2016,0.304966051,71401060401,2016,0.000352251,31002030104,2016,0,20700080402,2016,0,10400010201,2016,0,1.50501E+11,2016,0.326764873
1.80701E+11,2017,0.082946698,1.702E+11,2017,0,1.60201E+11,2017,0.772664219,1.01301E+11,2017,0.010391345,1.20902E+11,2017,0.360162526,71401060401,2017,0.000379328,31002030104,2017,0,20700080402,2017,0,10400010201,2017,0,1.50501E+11,2017,0.340548684
1.80701E+11,2018,0.07867676,1.702E+11,2018,0,1.60201E+11,2018,0.856471688,1.01301E+11,2018,0.005330225,1.20902E+11,2018,0.375264741,71401060401,2018,0.000342171,31002030104,2018,0,20700080402,2018,0,10400010201,2018,0,1.50501E+11,2018,0.341753673
1.80701E+11,2019,0.075576495,1.702E+11,2019,0,1.60201E+11,2019,0.830797309,1.01301E+11,2019,0.004889562,1.20902E+11,2019,0.383547277,71401060401,2019,0.000347479,31002030104,2019,0,20700080402,2019,0,10400010201,2019,0,1.50501E+11,2019,0.330082261
1.80701E+11,2020,0.080704844,1.702E+11,2020,0,1.60201E+11,2020,0.893702142,1.01301E+11,2020,0.005633134,1.20902E+11,2020,0.346713193,71401060401,2020,0.00031828,31002030104,2020,0,20700080402,2020,0,10400010201,2020,0,1.50501E+11,2020,0.347750391
1.80701E+11,2009,1.920931355,1.702E+11,2009,0,1.60202E+11,2009,0,1.01301E+11,2009,0.002693243,1.20902E+11,2009,1.331279949,71401060402,2009,0,31002030105,2009,0.095295468,20700080403,2009,0.090687925,10400010202,2009,0,1.50501E+11,2009,9.874386981
1.80701E+11,2010,1.858968479,1.702E+11,2010,0,1.60202E+11,2010,0,1.01301E+11,2010,0.002939812,1.20902E+11,2010,1.340694678,71401060402,2010,0,31002030105,2010,0.102676423,20700080403,2010,0.062252514,10400010202,2010,0,1.50501E+11,2010,10.62096371
1.80701E+11,2011,2.11916013,1.702E+11,2011,0,1.60202E+11,2011,0,1.01301E+11,2011,0.003175649,1.20902E+11,2011,2.271484614,71401060402,2011,0,31002030105,2011,0.107336719,20700080403,2011,0.109856765,10400010202,2011,0,1.50501E+11,2011,11.88923319
1.80701E+11,2012,2.578540705,1.702E+11,2012,0,1.60202E+11,2012,0,1.01301E+11,2012,0.004163654,1.20902E+11,2012,1.610725254,71401060402,2012,0,31002030105,2012,0.111564831,20700080403,2012,0.119338712,10400010202,2012,0,1.50501E+11,2012,12.58983211
1.80701E+11,2013,2.763406172,1.702E+11,2013,0,1.60202E+11,2013,0,1.01301E+11,2013,0.003506138,1.20902E+11,2013,1.686818751,71401060402,2013,0,31002030105,2013,0.109735856,20700080403,2013,0.110792699,10400010202,2013,0,1.50501E+11,2013,12.34073084
1.80701E+11,2014,2.539561771,1.702E+11,2014,0,1.60202E+11,2014,0,1.01301E+11,2014,0.003289282,1.20902E+11,2014,1.534879474,71401060402,2014,0,31002030105,2014,0.115278565,20700080403,2014,0.109356288,10400010202,2014,0,1.50501E+11,2014,12.50157928
1.80701E+11,2015,2.398627505,1.702E+11,2015,0,1.60202E+11,2015,0,1.01301E+11,2015,0.003805127,1.20902E+11,2015,1.332357407,71401060402,2015,0,31002030105,2015,0.114111237,20700080403,2015,0.11175139,10400010202,2015,0,1.50501E+11,2015,12.58616057
1.80701E+11,2016,2.676259289,1.702E+11,2016,0,1.60202E+11,2016,0,1.01301E+11,2016,0.003637918,1.20902E+11,2016,1.301936796,71401060402,2016,0,31002030105,2016,0.116677609,20700080403,2016,0.112205269,10400010202,2016,0,1.50501E+11,2016,12.98398
1.80701E+11,2017,2.438484725,1.702E+11,2017,0,1.60202E+11,2017,0,1.01301E+11,2017,0.006227304,1.20902E+11,2017,1.487800362,71401060402,2017,0,31002030105,2017,0.122907829,20700080403,2017,0.111220307,10400010202,2017,0,1.50501E+11,2017,13.18405886
1.80701E+11,2018,2.312953307,1.702E+11,2018,0,1.60202E+11,2018,0,1.01301E+11,2018,0.003194286,1.20902E+11,2018,1.52627516,71401060402,2018,0,31002030105,2018,0.112431129,20700080403,2018,0.095007466,10400010202,2018,0,1.50501E+11,2018,13.05007945
1.80701E+11,2019,2.221762682,1.702E+11,2019,0,1.60202E+11,2019,0,1.01301E+11,2019,0.002930207,1.20902E+11,2019,1.556799955,71401060402,2019,0,31002030105,2019,0.120691569,20700080403,2019,0.11281834,10400010202,2019,0,1.50501E+11,2019,12.44125264
1.80701E+11,2020,2.372493119,1.702E+11,2020,0,1.60202E+11,2020,0,1.01301E+11,2020,0.003375813,1.20902E+11,2020,1.422220467,71401060402,2020,0,31002030105,2020,0.119471945,20700080403,2020,0.100869683,10400010202,2020,0,1.50501E+11,2020,12.8536337
1.80701E+11,2009,0.001272789,1.702E+11,2009,0.003880901,1.60202E+11,2009,0.182368624,1.01301E+11,2009,0,1.20902E+11,2009,0,71401060403,2009,0.00075031,31002030201,2009,0,20700080801,2009,0.908796485,10400010203,2009,0,1.50501E+11,2009,2.277771276
1.80701E+11,2010,0.001105779,1.702E+11,2010,0.00576434,1.60202E+11,2010,0.182888844,1.01301E+11,2010,0,1.20902E+11,2010,0,71401060403,2010,0.000848471,31002030201,2010,0,20700080801,2010,1.073140043,10400010203,2010,0,1.50501E+11,2010,2.436961199
1.80701E+11,2011,0.001264468,1.702E+11,2011,0.004586682,1.60202E+11,2011,0.209953888,1.01301E+11,2011,0,1.20902E+11,2011,0,71401060403,2011,0.000891981,31002030201,2011,0,20700080801,2011,1.089125514,10400010203,2011,0,1.50501E+11,2011,2.585818131
